Northing,Easting,Date,Time,Depth,Sec- no,field_7,Distance,WL,RL
2646821.540000000037253,715586.449999999953434,16-11-2024,9:52:51 AM,3.780000000000000,4,0.461735855000000,130.569999999999993,7.420000000000000,3.640000000000000
2646821.419999999925494,715586.020000000018626,16-11-2024,9:52:52 AM,3.580000000000000,4,0.446430286000000,131.020000000000010,7.420000000000000,3.840000000000000
2646821.339999999850988,715585.579999999958090,16-11-2024,9:52:53 AM,3.480000000000000,4,0.447213596000000,131.469999999999999,7.420000000000000,3.940000000000000
2646821.379999999888241,715585.229999999981374,16-11-2024,9:52:54 AM,3.360000000000000,4,0.352278299000000,131.819999999999993,7.420000000000000,4.060000000000000
2646821.459999999962747,715584.969999999972060,16-11-2024,9:52:55 AM,3.180000000000000,4,0.272029410000000,132.090000000000003,7.420000000000000,4.240000000000000
2646827.600000000093132,715584.109999999986030,16-11-2024,9:53:19 AM,7.220000000000000,5,0.000000000000000,0.000000000000000,7.420000000000000,0.200000000000000
2646828.319999999832362,715584.139999999897555,16-11-2024,9:53:20 AM,7.700000000000000,5,0.720624729000000,0.720000000000000,7.420000000000000,-0.280000000000000
2646829.060000000055879,715584.190000000060536,16-11-2024,9:53:21 AM,7.930000000000000,5,0.741687266000000,1.460000000000000,7.420000000000000,-0.510000000000000
2646829.810000000055879,715584.190000000060536,16-11-2024,9:53:22 AM,8.150000000000000,5,0.750000000000000,2.210000000000000,7.420000000000000,-0.730000000000000
2646830.580000000540167,715584.229999999981374,16-11-2024,9:53:23 AM,8.340000000000000,5,0.771038261000000,2.980000000000000,7.420000000000000,-0.920000000000000
2646831.370000000577420,715584.260000000009313,16-11-2024,9:53:24 AM,8.500000000000000,5,0.790569415000000,3.770000000000000,7.420000000000000,-1.080000000000000
2646832.189999999944121,715584.339999999967404,16-11-2024,9:53:25 AM,8.640000000000002,5,0.823893197000000,4.600000000000000,7.420000000000000,-1.220000000000000
2646833.009999999776483,715584.459999999962747,16-11-2024,9:53:26 AM,8.949999999999999,5,0.828733974000000,5.430000000000000,7.420000000000000,-1.530000000000000
2646833.839999999850988,715584.660000000032596,16-11-2024,9:53:27 AM,9.260000000000000,5,0.853756406000000,6.280000000000000,7.420000000000000,-1.840000000000000
2646834.689999999944121,715584.890000000013970,16-11-2024,9:53:28 AM,9.550000000000001,5,0.880567999000000,7.160000000000000,7.420000000000000,-2.130000000000000
2646835.540000000037253,715585.189999999944121,16-11-2024,9:53:29 AM,9.699999999999999,5,0.901387819000000,8.060000000000000,7.420000000000000,-2.280000000000000
2646836.410000000149012,715585.589999999967404,16-11-2024,9:53:30 AM,9.840000000000000,5,0.957548954000000,9.020000000000000,7.420000000000000,-2.420000000000000
2646837.310000000055879,715586.119999999995343,16-11-2024,9:53:31 AM,9.930000000000000,5,1.044461584000000,10.060000000000000,7.420000000000000,-2.510000000000000
2646838.219999999739230,715586.819999999948777,16-11-2024,9:53:32 AM,9.980000000000000,5,1.148085363000000,11.210000000000001,7.420000000000000,-2.560000000000000
2646839.169999999925494,715587.619999999995343,16-11-2024,9:53:33 AM,10.029999999999999,5,1.241974235000000,12.449999999999999,7.420000000000000,-2.610000000000000
2646840.109999999869615,715588.489999999990687,16-11-2024,9:53:34 AM,10.060000000000000,5,1.280820050000000,13.740000000000000,7.420000000000000,-2.640000000000000
2646841.080000000074506,715589.380000000004657,16-11-2024,9:53:35 AM,10.050000000000001,5,1.316434579000000,15.050000000000001,7.420000000000000,-2.630000000000000
2646842.049999999813735,715590.279999999911524,16-11-2024,9:53:36 AM,10.010000000000000,5,1.323215780000000,16.370000000000001,7.420000000000000,-2.590000000000000
2646843.100000000093132,715591.209999999962747,16-11-2024,9:53:37 AM,9.920000000000000,5,1.402640367000000,17.780000000000001,7.420000000000000,-2.500000000000000
2646844.160000000149012,715592.150000000023283,16-11-2024,9:53:38 AM,9.789999999999999,5,1.416756860000000,19.190000000000001,7.420000000000000,-2.370000000000000
2646845.229999999981374,715593.109999999986030,16-11-2024,9:53:39 AM,9.640000000000001,5,1.437532608000000,20.629999999999999,7.420000000000000,-2.220000000000000
2646846.279999999795109,715594.079999999958090,16-11-2024,9:53:40 AM,9.480000000000000,5,1.429475428000000,22.059999999999999,7.420000000000000,-2.060000000000000
2646847.379999999888241,715595.070000000065193,16-11-2024,9:53:41 AM,9.320000000000000,5,1.479898645000000,23.539999999999999,7.420000000000000,-1.900000000000000
2646848.509999999776483,715596.089999999967404,16-11-2024,9:53:42 AM,9.170000000000000,5,1.522268045000000,25.059999999999999,7.420000000000000,-1.750000000000000
2646849.689999999944121,715597.109999999986030,16-11-2024,9:53:43 AM,8.990000000000000,5,1.559743569000000,26.620000000000001,7.420000000000000,-1.570000000000000
2646850.899999999906868,715598.160000000032596,16-11-2024,9:53:44 AM,8.789999999999999,5,1.602061172000000,28.230000000000000,7.420000000000000,-1.370000000000000
2646852.140000000130385,715599.219999999972060,16-11-2024,9:53:45 AM,8.580000000000000,5,1.631318485000000,29.859999999999999,7.420000000000000,-1.160000000000000
2646853.450000000186265,715600.329999999958090,16-11-2024,9:53:46 AM,8.390000000000002,5,1.717032324000000,31.570000000000000,7.420000000000000,-0.970000000000000
2646854.839999999850988,715601.479999999981374,16-11-2024,9:53:47 AM,8.220000000000002,5,1.804050997000000,33.380000000000003,7.420000000000000,-0.800000000000000
2646856.310000000055879,715602.670000000041910,16-11-2024,9:53:48 AM,8.090000000000000,5,1.891295852000000,35.270000000000003,7.420000000000000,-0.670000000000000
2646857.859999999869615,715603.910000000032596,16-11-2024,9:53:49 AM,7.990000000000000,5,1.984968513000000,37.250000000000000,7.420000000000000,-0.570000000000000
2646859.500000000000000,715605.170000000041910,16-11-2024,9:53:50 AM,7.930000000000000,5,2.068139260000000,39.320000000000000,7.420000000000000,-0.510000000000000
2646861.189999999944121,715606.420000000041910,16-11-2024,9:53:51 AM,7.880000000000000,5,2.102046622000000,41.420000000000002,7.420000000000000,-0.460000000000000
2646862.939999999944121,715607.650000000023283,16-11-2024,9:53:52 AM,7.820000000000000,5,2.139018466000000,43.560000000000002,7.420000000000000,-0.400000000000000
2646864.740000000223517,715608.849999999976717,16-11-2024,9:53:53 AM,7.740000000000000,5,2.163330765000000,45.729999999999997,7.420000000000000,-0.320000000000000
2646866.599999999627471,715610.089999999967404,16-11-2024,9:53:54 AM,7.670000000000000,5,2.235441791000000,47.960000000000001,7.420000000000000,-0.250000000000000
2646868.500000000000000,715611.290000000037253,16-11-2024,9:53:55 AM,7.590000000000000,5,2.247220505000000,50.210000000000001,7.420000000000000,-0.170000000000000
2646870.439999999944121,715612.469999999855645,16-11-2024,9:53:56 AM,7.500000000000000,5,2.270682717000000,52.479999999999997,7.420000000000000,-0.080000000000000
2646872.430000000167638,715613.660000000032596,16-11-2024,9:53:57 AM,7.420000000000000,5,2.318663408000000,54.799999999999997,7.420000000000000,0.000000000000000
2646874.470000000204891,715614.829999999958090,16-11-2024,9:53:58 AM,7.360000000000000,5,2.351701512000000,57.149999999999999,7.420000000000000,0.060000000000000
2646876.509999999776483,715616.030000000027940,16-11-2024,9:53:59 AM,7.320000000000000,5,2.366769950000000,59.520000000000003,7.420000000000000,0.100000000000000
2646878.540000000037253,715617.219999999972060,16-11-2024,9:54:00 AM,7.300000000000000,5,2.353083084000000,61.869999999999997,7.420000000000000,0.120000000000000
2646880.559999999590218,715618.459999999962747,16-11-2024,9:54:01 AM,7.270000000000000,5,2.370232056000000,64.239999999999995,7.420000000000000,0.150000000000000
2646882.540000000037253,715619.739999999990687,16-11-2024,9:54:02 AM,7.210000000000000,5,2.357710754000000,66.599999999999994,7.420000000000000,0.210000000000000
2646884.520000000018626,715621.069999999948777,16-11-2024,9:54:03 AM,7.150000000000000,5,2.385225356000000,68.980000000000004,7.420000000000000,0.270000000000000
2646886.509999999776483,715622.430000000051223,16-11-2024,9:54:04 AM,7.110000000000000,5,2.410331927000000,71.390000000000001,7.420000000000000,0.310000000000000
2646888.500000000000000,715623.839999999967404,16-11-2024,9:54:05 AM,7.080000000000000,5,2.438893192000000,73.829999999999998,7.420000000000000,0.340000000000000
2646890.490000000223517,715625.270000000018626,16-11-2024,9:54:06 AM,7.090000000000000,5,2.450510151000000,76.280000000000001,7.420000000000000,0.330000000000000
2646892.459999999962747,715626.709999999962747,16-11-2024,9:54:07 AM,7.110000000000000,5,2.440184419000000,78.719999999999999,7.420000000000000,0.310000000000000
2646894.419999999925494,715628.170000000041910,16-11-2024,9:54:08 AM,7.170000000000000,5,2.444013093000000,81.170000000000002,7.420000000000000,0.250000000000000
2646896.359999999869615,715629.640000000013970,16-11-2024,9:54:09 AM,7.220000000000000,5,2.434029581000000,83.599999999999994,7.420000000000000,0.200000000000000
2646898.310000000055879,715631.119999999878928,16-11-2024,9:54:10 AM,7.230000000000000,5,2.448040032000000,86.049999999999997,7.420000000000000,0.190000000000000
2646900.270000000018626,715632.630000000004657,16-11-2024,9:54:11 AM,7.220000000000000,5,2.474206944000000,88.519999999999996,7.420000000000000,0.200000000000000
2646902.259999999776483,715634.109999999986030,16-11-2024,9:54:12 AM,7.240000000000000,5,2.480020161000000,91.000000000000000,7.420000000000000,0.180000000000000
2646904.259999999776483,715635.609999999986030,16-11-2024,9:54:13 AM,7.340000000000000,5,2.500000000000000,93.500000000000000,7.420000000000000,0.080000000000000
2646906.270000000018626,715637.119999999995343,16-11-2024,9:54:14 AM,7.520000000000000,5,2.514000796000000,96.019999999999996,7.420000000000000,-0.100000000000000
2646908.270000000018626,715638.619999999995343,16-11-2024,9:54:15 AM,7.690000000000000,5,2.500000000000000,98.519999999999996,7.420000000000000,-0.270000000000000
2646910.270000000018626,715640.130000000004657,16-11-2024,9:54:16 AM,7.880000000000000,5,2.506012769000000,101.019999999999996,7.420000000000000,-0.460000000000000
2646912.259999999776483,715641.660000000032596,16-11-2024,9:54:17 AM,8.020000000000000,5,2.510179276000000,103.530000000000001,7.420000000000000,-0.600000000000000
2646914.270000000484288,715643.219999999972060,16-11-2024,9:54:18 AM,8.140000000000002,5,2.544346675000000,106.079999999999998,7.420000000000000,-0.720000000000000
2646916.270000000018626,715644.800000000046566,16-11-2024,9:54:19 AM,8.199999999999999,5,2.548803641000000,108.629999999999995,7.420000000000000,-0.780000000000000
2646918.240000000223517,715646.349999999976717,16-11-2024,9:54:20 AM,8.270000000000000,5,2.506671099000000,111.129999999999995,7.420000000000000,-0.850000000000000
2646920.160000000149012,715647.829999999958090,16-11-2024,9:54:21 AM,8.380000000000003,5,2.424211212000000,113.560000000000002,7.420000000000000,-0.960000000000000
2646922.020000000018626,715649.229999999981374,16-11-2024,9:54:22 AM,8.520000000000000,5,2.328003436000000,115.890000000000001,7.420000000000000,-1.100000000000000
2646923.810000000055879,715650.540000000037253,16-11-2024,9:54:23 AM,8.690000000000000,5,2.218152384000000,118.099999999999994,7.420000000000000,-1.270000000000000
2646941.450000000186265,715653.800000000046566,16-11-2024,9:54:46 AM,9.660000000000000,6,0.000000000000000,0.000000000000000,7.420000000000000,-2.240000000000000
2646941.129999999888241,715653.410000000032596,16-11-2024,9:54:47 AM,9.680000000000000,6,0.504479930000000,0.500000000000000,7.420000000000000,-2.260000000000000
2646940.810000000055879,715652.979999999864958,16-11-2024,9:54:48 AM,9.710000000000001,6,0.536003731000000,1.040000000000000,7.420000000000000,-2.290000000000000
2646940.350000000093132,715652.560000000055879,16-11-2024,9:54:49 AM,9.730000000000000,6,0.622896460000000,1.660000000000000,7.420000000000000,-2.310000000000000
2646939.870000000111759,715652.079999999958090,16-11-2024,9:54:50 AM,9.750000000000000,6,0.678822510000000,2.340000000000000,7.420000000000000,-2.330000000000000
2646939.319999999832362,715651.530000000144355,16-11-2024,9:54:51 AM,9.760000000000000,6,0.777817459000000,3.120000000000000,7.420000000000000,-2.340000000000000
2646938.669999999925494,715650.890000000013970,16-11-2024,9:54:52 AM,9.740000000000000,6,0.912195155000000,4.030000000000000,7.420000000000000,-2.320000000000000
2646937.990000000223517,715650.189999999944121,16-11-2024,9:54:53 AM,9.720000000000001,6,0.975909832000000,5.010000000000000,7.420000000000000,-2.300000000000000
2646937.209999999962747,715649.380000000004657,16-11-2024,9:54:54 AM,9.690000000000000,6,1.124499889000000,6.130000000000000,7.420000000000000,-2.270000000000000
2646936.310000000055879,715648.469999999855645,16-11-2024,9:54:55 AM,9.660000000000000,6,1.279882807000000,7.410000000000000,7.420000000000000,-2.240000000000000
2646935.319999999832362,715647.479999999981374,16-11-2024,9:54:56 AM,9.640000000000001,6,1.400071427000000,8.810000000000000,7.420000000000000,-2.220000000000000
2646934.219999999739230,715646.390000000013970,16-11-2024,9:54:57 AM,9.609999999999999,6,1.548579994000000,10.359999999999999,7.420000000000000,-2.190000000000000
2646932.990000000223517,715645.229999999981374,16-11-2024,9:54:58 AM,9.560000000000000,6,1.690709910000000,12.050000000000001,7.420000000000000,-2.140000000000000
2646931.700000000186265,715644.050000000046566,16-11-2024,9:54:59 AM,9.480000000000000,6,1.748284874000000,13.800000000000001,7.420000000000000,-2.060000000000000
2646930.339999999385327,715642.869999999995343,16-11-2024,9:55:00 AM,9.359999999999999,6,1.800555470000000,15.600000000000000,7.420000000000000,-1.940000000000000
2646928.910000000149012,715641.660000000032596,16-11-2024,9:55:01 AM,9.230000000000000,6,1.873232500000000,17.469999999999999,7.420000000000000,-1.810000000000000
2646927.419999999925494,715640.430000000051223,16-11-2024,9:55:02 AM,9.090000000000000,6,1.932097306000000,19.410000000000000,7.420000000000000,-1.670000000000000
2646925.870000000111759,715639.140000000013970,16-11-2024,9:55:03 AM,8.970000000000002,6,2.016581265000000,21.420000000000002,7.420000000000000,-1.550000000000000
2646924.270000000018626,715637.819999999832362,16-11-2024,9:55:04 AM,8.880000000000003,6,2.074222746000000,23.500000000000000,7.420000000000000,-1.460000000000000
2646922.629999999888241,715636.449999999953434,16-11-2024,9:55:05 AM,8.789999999999999,6,2.136937060000000,25.629999999999999,7.420000000000000,-1.370000000000000
2646920.950000000186265,715635.040000000037253,16-11-2024,9:55:06 AM,8.690000000000000,6,2.193285207000000,27.829999999999998,7.420000000000000,-1.270000000000000
2646919.229999999981374,715633.599999999976717,16-11-2024,9:55:07 AM,8.570000000000000,6,2.243211983000000,30.070000000000000,7.420000000000000,-1.150000000000000
2646917.490000000223517,715632.130000000004657,16-11-2024,9:55:08 AM,8.440000000000000,6,2.277827913000000,32.350000000000001,7.420000000000000,-1.020000000000000
2646915.719999999739230,715630.619999999995343,16-11-2024,9:55:09 AM,8.340000000000000,6,2.326585481000000,34.670000000000002,7.420000000000000,-0.920000000000000
2646913.910000000149012,715629.069999999948777,16-11-2024,9:55:10 AM,8.260000000000000,6,2.382981326000000,37.060000000000002,7.420000000000000,-0.840000000000000
2646912.069999999832362,715627.489999999990687,16-11-2024,9:55:11 AM,8.170000000000000,6,2.425283489000000,39.479999999999997,7.420000000000000,-0.750000000000000
2646910.180000000167638,715625.890000000013970,16-11-2024,9:55:12 AM,8.080000000000000,6,2.476307735000000,41.960000000000001,7.420000000000000,-0.660000000000000
2646908.280000000260770,715624.270000000018626,16-11-2024,9:55:13 AM,8.029999999999999,6,2.496878051000000,44.460000000000001,7.420000000000000,-0.610000000000000
2646906.299999999813735,715622.670000000041910,16-11-2024,9:55:14 AM,7.990000000000000,6,2.545662978000000,47.000000000000000,7.420000000000000,-0.570000000000000
2646904.290000000037253,715621.089999999967404,16-11-2024,9:55:15 AM,7.940000000000000,6,2.556657975000000,49.560000000000002,7.420000000000000,-0.520000000000000
2646902.250000000000000,715619.580000000074506,16-11-2024,9:55:16 AM,7.890000000000000,6,2.538050433000000,52.100000000000001,7.420000000000000,-0.470000000000000
2646900.270000000018626,715618.189999999944121,16-11-2024,9:55:17 AM,7.830000000000000,6,2.419194081000000,54.520000000000003,7.420000000000000,-0.410000000000000
2646898.330000000074506,715616.869999999995343,16-11-2024,9:55:18 AM,7.790000000000000,6,2.346486735000000,56.859999999999999,7.420000000000000,-0.370000000000000
2646896.410000000149012,715615.599999999976717,16-11-2024,9:55:19 AM,7.750000000000000,6,2.302020851000000,59.159999999999997,7.420000000000000,-0.330000000000000
2646894.540000000037253,715614.380000000004657,16-11-2024,9:55:20 AM,7.740000000000000,6,2.232778538000000,61.399999999999999,7.420000000000000,-0.320000000000000
2646892.709999999962747,715613.170000000041910,16-11-2024,9:55:21 AM,7.770000000000000,6,2.193855055000000,63.590000000000003,7.420000000000000,-0.350000000000000
2646890.899999999441206,715611.949999999953434,16-11-2024,9:55:22 AM,7.860000000000000,6,2.182773465000000,65.769999999999996,7.420000000000000,-0.440000000000000
2646889.129999999888241,715610.760000000009313,16-11-2024,9:55:23 AM,7.950000000000000,6,2.132838484000000,67.909999999999997,7.420000000000000,-0.530000000000000
2646887.410000000149012,715609.579999999958090,16-11-2024,9:55:24 AM,8.039999999999999,6,2.085857138000000,69.989999999999995,7.420000000000000,-0.620000000000000
2646885.709999999962747,715608.449999999953434,16-11-2024,9:55:25 AM,8.109999999999999,6,2.041298606000000,72.030000000000001,7.420000000000000,-0.690000000000000
2646884.060000000055879,715607.329999999958090,16-11-2024,9:55:26 AM,8.180000000000000,6,1.994216638000000,74.030000000000001,7.420000000000000,-0.760000000000000
2646882.439999999944121,715606.230000000097789,16-11-2024,9:55:27 AM,8.250000000000000,6,1.958162404000000,75.989999999999995,7.420000000000000,-0.830000000000000
2646880.839999999850988,715605.159999999916181,16-11-2024,9:55:28 AM,8.340000000000000,6,1.924811679000000,77.909999999999997,7.420000000000000,-0.920000000000000
2646879.270000000018626,715604.119999999995343,16-11-2024,9:55:29 AM,8.420000000000000,6,1.883215335000000,79.790000000000006,7.420000000000000,-1.000000000000000
2646877.729999999515712,715603.089999999967404,16-11-2024,9:55:30 AM,8.490000000000000,6,1.852700731000000,81.650000000000006,7.420000000000000,-1.070000000000000
2646876.209999999962747,715602.099999999860302,16-11-2024,9:55:31 AM,8.529999999999999,6,1.813973539000000,83.459999999999994,7.420000000000000,-1.110000000000000
2646874.709999999962747,715601.109999999986030,16-11-2024,9:55:32 AM,8.539999999999999,6,1.797247896000000,85.260000000000005,7.420000000000000,-1.120000000000000
2646873.259999999776483,715600.139999999897555,16-11-2024,9:55:33 AM,8.550000000000002,6,1.744534322000000,87.000000000000000,7.420000000000000,-1.130000000000000
2646871.839999999850988,715599.199999999953434,16-11-2024,9:55:34 AM,8.560000000000000,6,1.702938637000000,88.709999999999994,7.420000000000000,-1.140000000000000
2646870.430000000167638,715598.290000000037253,16-11-2024,9:55:35 AM,8.590000000000000,6,1.678153747000000,90.379999999999995,7.420000000000000,-1.170000000000000
2646869.069999999832362,715597.349999999976717,16-11-2024,9:55:36 AM,8.630000000000003,6,1.653239245000000,92.040000000000006,7.420000000000000,-1.210000000000000
2646867.719999999739230,715596.449999999953434,16-11-2024,9:55:37 AM,8.670000000000000,6,1.622498074000000,93.659999999999997,7.420000000000000,-1.250000000000000
2646866.410000000149012,715595.550000000046566,16-11-2024,9:55:38 AM,8.720000000000002,6,1.589370945000000,95.250000000000000,7.420000000000000,-1.300000000000000
2646865.140000000130385,715594.660000000032596,16-11-2024,9:55:39 AM,8.800000000000002,6,1.550806242000000,96.799999999999997,7.420000000000000,-1.380000000000000
2646863.910000000149012,715593.800000000046566,16-11-2024,9:55:40 AM,8.920000000000000,6,1.500833102000000,98.299999999999997,7.420000000000000,-1.500000000000000
2646862.689999999944121,715592.939999999944121,16-11-2024,9:55:41 AM,9.050000000000001,6,1.492648653000000,99.790000000000006,7.420000000000000,-1.630000000000000
2646861.509999999776483,715592.089999999967404,16-11-2024,9:55:42 AM,9.199999999999999,6,1.454269576000000,101.250000000000000,7.420000000000000,-1.780000000000000
2646860.339999999850988,715591.250000000000000,16-11-2024,9:55:43 AM,9.350000000000000,6,1.440312466000000,102.689999999999998,7.420000000000000,-1.930000000000000
2646859.209999999962747,715590.410000000032596,16-11-2024,9:55:44 AM,9.510000000000000,6,1.408012784000000,104.099999999999994,7.420000000000000,-2.090000000000000
2646858.089999999850988,715589.569999999948777,16-11-2024,9:55:45 AM,9.670000000000000,6,1.400000000000000,105.500000000000000,7.420000000000000,-2.250000000000000
2646857.000000000000000,715588.750000000000000,16-11-2024,9:55:46 AM,9.830000000000000,6,1.364001466000000,106.859999999999999,7.420000000000000,-2.410000000000000
2646855.930000000633299,715587.949999999953434,16-11-2024,9:55:47 AM,9.990000000000000,6,1.336001497000000,108.200000000000003,7.420000000000000,-2.570000000000000
2646854.890000000130385,715587.140000000013970,16-11-2024,9:55:48 AM,10.150000000000000,6,1.318218495000000,109.510000000000005,7.420000000000000,-2.730000000000000
2646853.870000000111759,715586.319999999948777,16-11-2024,9:55:49 AM,10.320000000000000,6,1.308739852000000,110.819999999999993,7.420000000000000,-2.900000000000000
2646852.859999999869615,715585.510000000009313,16-11-2024,9:55:50 AM,10.460000000000001,6,1.294681428000000,112.120000000000005,7.420000000000000,-3.040000000000000
2646851.870000000111759,715584.709999999962747,16-11-2024,9:55:51 AM,10.550000000000001,6,1.272831489000000,113.390000000000001,7.420000000000000,-3.130000000000000
2646850.910000000149012,715583.900000000023283,16-11-2024,9:55:52 AM,10.640000000000001,6,1.256065285000000,114.650000000000006,7.420000000000000,-3.220000000000000
2646849.990000000223517,715583.109999999986030,16-11-2024,9:55:53 AM,10.699999999999999,6,1.212641744000000,115.859999999999999,7.420000000000000,-3.280000000000000
2646849.069999999832362,715582.339999999967404,16-11-2024,9:55:54 AM,10.740000000000000,6,1.199708298000000,117.060000000000002,7.420000000000000,-3.320000000000000
2646848.160000000614673,715581.569999999948777,16-11-2024,9:55:55 AM,10.750000000000000,6,1.192057045000000,118.250000000000000,7.420000000000000,-3.330000000000000
2646847.279999999795109,715580.829999999958090,16-11-2024,9:55:56 AM,10.730000000000000,6,1.149782588000000,119.400000000000006,7.420000000000000,-3.310000000000000
2646846.419999999925494,715580.109999999986030,16-11-2024,9:55:57 AM,10.690000000000000,6,1.121605991000000,120.519999999999996,7.420000000000000,-3.270000000000000
2646844.859999999869615,715578.719999999972060,16-11-2024,9:55:59 AM,10.630000000000001,6,2.089425758000000,122.609999999999999,7.420000000000000,-3.210000000000000
